Geneid	rab.all	rab.win.CRC	rab.win.Healthy	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
I6J55_RS03615	-0.332198732361372	-0.627327599221226	-0.0244054833727905	0.594443862340213	4.10427444149881	0.131465408486197	0.434294872689194	0.492431692761009	0.941392526308821	0.411649540135981	0.899212439495134	11	0.0010359024552812	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS15980	3.05279402390508	3.69099250860798	2.57699647128794	-1.07505169615526	4.92961681380927	-0.199692005131515	0.401442309063919	0.306923169463639	0.941440010915462	0.169512000468736	0.863227060411497	48	0.0740818241591099	NZ_CP069563.1		OmpA family protein	B. fragilis	CRC vs Healthy
C7Y58_RS09045	0.232701553196902	0.630954652915041	-0.108902712875275	-0.780551143671347	4.35495182731988	-0.148825011204659	0.423878206170578	0.463663524898888	0.941478659401795	0.356242702537083	0.881946284796505	16	0.0109065729934606	NZ_CP028101.1		S41 family peptidase	F. nucleatum	CRC vs Healthy
I6J55_RS05300	-0.0262426584665478	-0.370418830964187	0.351582187067648	0.83786251727564	4.60027375734627	0.153653335222714	0.420905087187591	0.344570818615763	0.941505590471059	0.321356681880619	0.90929034112669	15	0.00179063138698608	NZ_CP069563.1		TetR/AcrR family transcriptional regulator	B. fragilis	CRC vs Healthy
C7Y58_RS08045	0.280865150058371	0.652166703900328	-0.00450641642323202	-0.705228077985339	4.56557238828922	-0.134344305588518	0.430516620890893	0.516493312324859	0.941520726090757	0.399663041789018	0.898312667623353	16	0.0158345089592984	NZ_CP028101.1		OmpP1/FadL family transporter	F. nucleatum	CRC vs Healthy
I6J55_RS18900	2.087325379565	2.35903513745035	1.66600619398355	-0.589556687537764	3.75981029531968	-0.137741172835669	0.426511815180897	0.366710410096712	0.941537930760689	0.313446909046519	0.919300498304358	40	0.0167668211690514	NZ_CP069563.1		dipeptidyl-peptidase 3 family protein	B. fragilis	CRC vs Healthy
C7Y58_RS02060	0.259725631092579	0.817797079814945	-0.108644123879349	-0.857863869657469	4.7520353328044	-0.149418614152276	0.421474360051288	0.428625215012326	0.941605031066907	0.298514589689634	0.848296985721364	14	0.0137479054422319	NZ_CP028101.1		DUF4132 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS02845	0.121210564954441	-0.411249491742363	0.795346133786904	0.974076475566989	4.43863552603598	0.188905214211568	0.41169403405765	0.373177292084086	0.941642578379009	0.275457674205196	0.879644892781558	22	0.00156865228942582	NZ_CP028101.1		ATP-binding cassette domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS08535	0.370695942802008	0.598333357293868	0.115090955981085	-0.420982382636297	4.02369378238732	-0.0906445054385124	0.44813776601908	0.477126014159019	0.941757528134413	0.494495980135153	0.931024471189686	21	0.00411401260811677	NZ_CP069563.1		PUR family DNA/RNA-binding protein	B. fragilis	CRC vs Healthy
I6J55_RS18350	1.81283289226567	2.20615672657068	1.41858423341047	-0.639290400363789	4.10246226892809	-0.129641588758068	0.42548077025019	0.415092485661112	0.941800226099002	0.352040296612261	0.905387662664416	38	0.0149613911755613	NZ_CP069563.1		histone H1	B. fragilis	CRC vs Healthy
I6J55_RS01620	-0.339027740460287	-0.646177586584523	-0.068099698126602	0.731593079004277	4.75150971890727	0.133090335341655	0.434120946030216	0.365041933334829	0.941878097404078	0.356897219061166	0.916448571835088	7	0.000665937292680772	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Healthy
I6J55_RS05695	-0.0514951597946558	-0.369978922582664	0.222389128553926	0.667067063745012	4.71829786043071	0.123884278463191	0.4338942316692	0.36789105923455	0.941930106373119	0.356276096912592	0.920379331524832	13	0.00128747876584949	NZ_CP069563.1		STM4014 family protein	B. fragilis	CRC vs Healthy
I6J55_RS00710	-0.0302976261800989	-0.426983714262366	0.331320172640107	0.751270425518768	4.26654973856062	0.154096317541846	0.418101723191259	0.43701857826495	0.941950865912149	0.367929048932743	0.898914514856029	16	0.00139106901137761	NZ_CP069563.1	dapF	diaminopimelate epimerase	B. fragilis	CRC vs Healthy
I6J55_RS21250	-0.388315700898723	-0.784790904827648	0.00996919152675879	0.896300113325148	4.99798270066743	0.154329200313071	0.419471154952001	0.333090085103183	0.941971427567688	0.300228109338863	0.899586685721896	6	0.0106845938959004	NZ_CP069564.1		nucleotide sugar dehydrogenase	NA	CRC vs Healthy
I6J55_RS08695	-0.0792352396745883	-0.478312557382734	0.307270770683261	0.81871340058492	4.40863576100875	0.166293096197808	0.422275642091034	0.398860110116373	0.941993438641755	0.309248105140434	0.897968962186139	15	0.0014650620438977	NZ_CP069563.1		RluA family pseudouridine synthase	B. fragilis	CRC vs Healthy
I6J55_RS18805	2.02040749325657	2.32562059440255	1.65547050977015	-0.54218018522266	4.07612724621685	-0.115182917462965	0.4391025649294	0.371425774999788	0.942181761550611	0.397356132069886	0.945017482897046	43	0.024136527208052	NZ_CP069563.1		2-isopropylmalate synthase	B. fragilis	CRC vs Healthy
I6J55_RS10830	0.843198249174063	0.419297662932836	1.30112552180178	0.895095039338464	4.68989983123572	0.166727156116772	0.418669872912317	0.300473254610266	0.942183668094873	0.255269405774338	0.909983863996548	28	0.00615622030567114	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Healthy
C7Y58_RS10260	0.085637391935597	0.28214903442313	-0.120641543758992	-0.383959943967459	4.28174491242863	-0.0791851819234	0.458333333894568	0.539667810452628	0.942190127410944	0.505457365988032	0.918268382246406	13	0.0062154147316872	NZ_CP028101.1		D-alanine--D-alanine ligase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS03725	-0.279272791510743	-0.663897280985243	0.0804439856191088	0.682120380123391	4.43864345446265	0.140097824585225	0.42067307801156	0.379519903290534	0.942242138554953	0.32672973986192	0.900834316615181	8	0.00190902023901821	NZ_CP028101.1		FxLYD domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS01955	0.294109440174411	0.790186723547374	-0.140935711417465	-1.01343779862436	4.67223499097753	-0.185112296626751	0.407051283339077	0.363641344461188	0.942340334445152	0.236433778477331	0.819491419982323	15	0.00997426078370756	NZ_CP028101.1	tyrS	tyrosine--tRNA ligase	F. nucleatum	CRC vs Healthy
I6J55_RS07640	-0.393365738034616	-0.853556078110123	0.0119003676633351	0.856597460019282	4.60349095793466	0.156382988804103	0.420272436991703	0.351590048329242	0.942423841072894	0.297933220185058	0.889858391663412	7	0.00106549966828924	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Healthy
C7Y58_RS05840	-0.408350565077697	-0.708251170682669	-0.189036304407201	0.598242410985513	4.66973583343788	0.112978625205401	0.442531038023071	0.399438412997875	0.942455353508709	0.429557874647686	0.925294552814156	5	0.00133187458536154	NZ_CP028101.1		helix-turn-helix domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS18255	0.0951287065606792	-0.561671933497929	0.678285567786181	0.94445568529174	4.61114035684075	0.175847025441817	0.411458334556017	0.291745345771388	0.942476652236588	0.250604616744727	0.887395090260829	21	0.0011246940943053	NZ_CP069563.1	traM	conjugative transposon protein TraM	B. fragilis	CRC vs Healthy
I6J55_RS20080	-0.489946259191714	-0.81720857493336	-0.0542569360476515	0.79630933484547	4.45260594880473	0.157677567141632	0.42370845118414	0.394205957138323	0.942478079016527	0.348609483615472	0.897589943940746	8	0.00183502720649813	NZ_CP069563.1		glycosyltransferase family protein	B. fragilis	CRC vs Healthy
C7Y58_RS07310	0.651940187737301	1.03809240835441	0.373479581159175	-0.586204270479415	4.36568047097307	-0.113166749677819	0.440128154596393	0.442675453650028	0.942522944703546	0.392801835920588	0.92469921345784	22	0.0105218092243562	NZ_CP028101.1	glgB	1,4-alpha-glucan branching protein GlgB	F. nucleatum	CRC vs Healthy
I6J55_RS10960	0.624920723451622	0.866723189435522	0.249360609398028	-0.593766910245797	4.1088153380393	-0.123665944792693	0.433493590649209	0.363326755841872	0.942588058041287	0.38724814598676	0.917527690604963	26	0.00392163072356455	NZ_CP069563.1		mechanosensitive ion channel family protein	B. fragilis	CRC vs Healthy
C7Y58_RS05450	-0.455863093973028	-0.78549828280481	0.0382224922922605	0.764234595245293	4.36809338057126	0.141511805470256	0.42450941232605	0.437557200761534	0.942837472852921	0.341712869158541	0.883407306431211	9	0.000932312209753081	NZ_CP028101.1		efflux RND transporter permease subunit	F. nucleatum	CRC vs Healthy
I6J55_RS11140	0.35140366090975	-0.102915222466092	0.813851142558201	0.974567790050083	4.67620343659506	0.180124783913153	0.416099320336874	0.345382350606375	0.942879234940855	0.264012007282478	0.900745015010966	19	0.00620061612518319	NZ_CP069563.1	kdpB	potassium-transporting ATPase subunit KdpB	B. fragilis	CRC vs Healthy
C7Y58_RS04200	0.352655206221934	0.752750986481391	-0.0177599325275608	-0.48084477362843	4.17514814659865	-0.0987170542442524	0.444533440878722	0.503348141879922	0.942906514152363	0.457563898603353	0.887718597229141	17	0.00599343563412695	NZ_CP028101.1	uvrB	excinuclease ABC subunit UvrB	F. nucleatum	CRC vs Healthy
I6J55_RS16080	3.66319272643146	3.80962919402983	3.46526363020421	-0.496282797987257	3.61185819165567	-0.115426931090387	0.429887821469458	0.260630035960885	0.94291073760333	0.306864933329833	0.979931132809642	55	0.0566638643038817	NZ_CP069563.1	purB	adenylosuccinate lyase	B. fragilis	CRC vs Healthy
I6J55_RS11495	-0.104955641631475	-0.372842682163864	0.194705315554161	0.631457856503444	4.48670724072711	0.126205542953368	0.436123348885522	0.459519665958994	0.942951357779556	0.412255784007036	0.923695810398694	15	0.00168704114145796	NZ_CP069563.1		L,D-transpeptidase	B. fragilis	CRC vs Healthy
C7Y58_RS08805	1.64511585680196	2.09400298227184	1.25657234450018	-0.665757770150711	4.21628106914321	-0.134681726524001	0.427083334329868	0.402169567042531	0.942988977870044	0.36989286902178	0.94374474246195	37	0.0221831111495217	NZ_CP028101.1		penicillin-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07150	-0.21709614073583	-0.43628372382952	0.0489618749594625	0.521464085231882	4.17164872981109	0.104431386339336	0.442531038023071	0.511007103487173	0.943018915511509	0.46747454581843	0.922714038247592	11	0.00190902023901821	NZ_CP028101.1		shikimate kinase	F. nucleatum	CRC vs Healthy
I6J55_RS17820	1.93224494268373	2.06840599938008	1.70528011600309	-0.479155358437826	3.55065054717105	-0.111526979899519	0.446714744310681	0.383516633005507	0.94302567114236	0.460800488572264	0.972782612311379	46	0.0176695361657965	NZ_CP069563.1		CCA tRNA nucleotidyltransferase	B. fragilis	CRC vs Healthy
I6J55_RS12475	-0.441146544270225	-0.910057333998479	0.00556663121451617	0.714360042044066	4.28767159542636	0.14409108499468	0.430516620890893	0.424064278271378	0.943062019024168	0.370065637475486	0.902651405685926	10	0.0015538536829218	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Healthy
I6J55_RS19220	-0.105041912374272	-0.384314161431446	0.0930661928326044	0.720545402980973	4.52873084496614	0.143102878677254	0.421875001071159	0.38122855232746	0.943064156215333	0.375298759189583	0.914385963061298	13	0.000976708029265132	NZ_CP069563.1		type 1 glutamine amidotransferase domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS10855	-0.508272170593389	-0.879363061540477	-0.119172500068407	0.778295461050711	4.3690484044782	0.147960278144186	0.419471154952001	0.413657105288237	0.94308132396229	0.37465427807899	0.89660719213741	8	0.00062154147316872	NZ_CP069563.1		YjjG family noncanonical pyrimidine nucleotidase	B. fragilis	CRC vs Healthy
I6J55_RS11830	-0.347220503466476	-0.644162022172565	-0.00969308988438033	0.744206010223441	4.42041239632042	0.14694366988575	0.422106528900372	0.410425376670749	0.943110754859139	0.369510410427279	0.915549015651673	9	0.000932312209753081	NZ_CP069563.1		MFS transporter	B. fragilis	CRC vs Healthy
C7Y58_RS02720	0.337584880470545	0.725623047398972	0.0501163887216443	-0.778882331768689	4.62791717525268	-0.141762384658619	0.429086539429556	0.445604150915579	0.943127368014384	0.337180814207076	0.859031696416395	17	0.0163080643674269	NZ_CP028101.1		acyltransferase family protein	F. nucleatum	CRC vs Healthy
I6J55_RS17655	-0.167465312139689	-0.505276076716801	0.212537635075547	0.647467331404775	4.58744231368369	0.122330589095441	0.434294872689194	0.412228002598487	0.94323654678107	0.378811779709367	0.900298009043023	13	0.00229378400812266	NZ_CP069563.1		DUF4248 domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS03590	-0.426923559880136	-0.68045953513578	-0.182847263483705	0.417772504267456	4.39610421653243	0.0819976168374105	0.453525641652705	0.536789004771386	0.943434865403605	0.520047613466373	0.927719295190135	7	0.00257495753169899	NZ_CP028101.1		3-oxoacyl-ACP synthase III family protein	F. nucleatum	CRC vs Healthy
I6J55_RS08295	-0.368004065615192	-0.840913002681961	0.0337258061603141	0.775844138467609	4.57828483742652	0.146573722703695	0.427713256893854	0.375762929096228	0.9434680331066	0.374637348223705	0.90503555879754	8	0.00223458958210659	NZ_CP069563.1		DUF4890 domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS00755	-0.244797391936221	-0.64403740521581	0.197907179552971	0.871820005095407	4.44655303627198	0.165712861486242	0.420104126045759	0.405483748520371	0.943556355085845	0.348134521896825	0.896753993221579	12	0.00153905507641778	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
I6J55_RS06200	-0.360794608193134	-0.761138273987284	-0.0135824395168953	0.53102014766498	4.59894398885273	0.107040691018795	0.439903846969481	0.432320353854856	0.943557858035189	0.446019931619553	0.92478182564692	9	0.000976708029265132	NZ_CP069563.1		site-specific integrase	B. fragilis	CRC vs Healthy
I6J55_RS13515	3.01633550530736	3.28360198261736	2.52033542976876	-0.54431105680729	3.89720067920416	-0.109439094533566	0.42868589840961	0.314627825872811	0.94391124966948	0.329222086895793	0.984315813947817	48	0.0244472979446363	NZ_CP069563.1	mutS	DNA mismatch repair protein MutS	B. fragilis	CRC vs Healthy
I6J55_RS01015	-0.410787024515547	-0.97764808747942	0.0315511881677759	0.675496946413223	4.5171514160688	0.130050010021333	0.430116140319875	0.389226273653049	0.943928444790076	0.329910031814045	0.90791576015478	10	0.000917513603249064	NZ_CP069563.1	rfbC	dTDP-4-dehydrorhamnose 3,5-epimerase	B. fragilis	CRC vs Healthy
I6J55_RS11465	1.73201760975798	1.8721735998285	1.49120987681961	-0.420078916999363	3.49652165054989	-0.091282839617214	0.441907052069742	0.491447032479874	0.943936934728587	0.432272953778233	0.928195871394273	44	0.0153757521576738	NZ_CP069563.1		OmpH family outer membrane protein	B. fragilis	CRC vs Healthy
I6J55_RS16955	-0.507579124185659	-0.830949947659262	-0.16111116700113	0.751105661971616	4.36584893189523	0.149523526840407	0.425310373467976	0.429061630971415	0.943988609379718	0.385515177751126	0.910836261946483	6	0.000739930325200858	NZ_CP069563.1		bile acid:sodium symporter family protein	B. fragilis	CRC vs Healthy
C7Y58_RS05645	0.289624947978335	0.692612540062584	-0.0826980279322811	-0.611850853498927	4.255462426703	-0.130379181687452	0.43772527116983	0.502231289851858	0.944043313492855	0.407514508934323	0.897583302203926	16	0.0115577116796374	NZ_CP028101.1		efflux RND transporter permease subunit	F. nucleatum	CRC vs Healthy
C7Y58_RS07115	-0.330080708033584	-0.769245197881376	0.0333491843230433	0.699060581687402	4.73824278526173	0.125671756097572	0.436698718809235	0.407207659691771	0.944089151632414	0.418837987521876	0.925801126493224	8	0.0158197103527943	NZ_CP028101.1		GntP family permease	F. nucleatum	CRC vs Healthy
I6J55_RS01290	1.77583714817814	2.2123853255923	1.25918720686163	-0.783542866201445	4.30812070955771	-0.170349933533974	0.412895475770107	0.300215852217505	0.944283663802366	0.257972815773953	0.898475054587554	43	0.00936751791704286	NZ_CP069563.1	nspC	carboxynorspermidine decarboxylase	B. fragilis	CRC vs Healthy
C7Y58_RS09090	0.20634504964152	0.702567553304117	-0.140807222861434	-0.698105389844075	4.44321879185004	-0.135817267275398	0.427713256893854	0.550935357704331	0.944283986589358	0.396382020985511	0.859070746647616	13	0.0087163792308661	NZ_CP028101.1	mtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	F. nucleatum	CRC vs Healthy
I6J55_RS02770	-0.387503434580634	-0.793151077898814	0.0199198966460497	0.789485729343804	4.51870867437499	0.154088586785206	0.41850220376215	0.353236322608772	0.944364566193531	0.318389147818855	0.890608638417427	8	0.0011246940943053	NZ_CP069563.1		aminodeoxychorismate synthase component I	B. fragilis	CRC vs Healthy
I6J55_RS01175	-0.638783872898176	-1.1575717339121	-0.20273344458608	0.712420372990898	4.65622024852356	0.135377267185503	0.431891026569282	0.3693726473372	0.944378322057754	0.362183726737272	0.898226393221273	5	0.000961909422761115	NZ_CP069563.1		CRISPR-associated helicase/endonuclease Cas3	B. fragilis	CRC vs Healthy
I6J55_RS14725	1.69744269216312	2.13138217515597	1.3483929894517	-0.706593657230277	4.05118836834176	-0.148345924455092	0.412094514628464	0.38690501568402	0.944432346046973	0.273905434032547	0.91726643486806	38	0.0165892378910032	NZ_CP069563.1	greA	transcription elongation factor GreA	B. fragilis	CRC vs Healthy
C7Y58_RS03520	0.0747569076838399	0.357291580031278	-0.155987159993349	-0.810849082421797	4.82718820770422	-0.146586157589623	0.4338942316692	0.488363506874639	0.944433640082919	0.387623028244446	0.908508499831903	12	0.0193417787007504	NZ_CP028101.1	kamC	lysine 5,6-aminomutase reactivase ATPase KamC	F. nucleatum	CRC vs Healthy
I6J55_RS18555	0.439180348602732	0.684406995073608	0.245104969987368	-0.460456562768835	4.25112064110928	-0.0970836899555214	0.448717949411195	0.498801121109991	0.944589146824884	0.492839348869536	0.939080381587736	21	0.00501672760486182	NZ_CP069563.1	pncB	nicotinate phosphoribosyltransferase	B. fragilis	CRC vs Healthy
I6J55_RS07900	-0.152465225247937	-0.466162018961168	0.258776678553238	0.85981542239155	4.51416952391471	0.162091028243302	0.4148978786243	0.371153072931845	0.944608788417153	0.321265048149926	0.891217197680268	15	0.0014650620438977	NZ_CP069563.1	tilS	tRNA lysidine(34) synthetase TilS	B. fragilis	CRC vs Healthy
I6J55_RS18435	-0.55625531115214	-0.933232542549811	-0.209717689344962	0.649794828840138	4.53619188845904	0.115640335994318	0.437900641869302	0.437374732982066	0.94460978128031	0.425497232189744	0.914027220344095	6	0.000591944260160686	NZ_CP069563.1		HAD family hydrolase	B. fragilis	CRC vs Healthy
C7Y58_RS09505	0.385403858975766	0.834743156274714	-0.0217445002102101	-0.761919915885688	4.32244539995209	-0.140535357451449	0.42370845118414	0.42670035383597	0.944621566421289	0.326796338464438	0.873779092675749	16	0.0100926496357397	NZ_CP028101.1	map	type I methionyl aminopeptidase	F. nucleatum	CRC vs Healthy
C7Y58_RS03820	0.527046050513182	1.02226343456286	0.133076261724725	-0.70677170278329	4.44824492998172	-0.145617762468642	0.426282052290021	0.461171318549904	0.944660972241758	0.320360919220884	0.898046609272453	20	0.0140438775723123	NZ_CP028101.1	fabD	ACP S-malonyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS05470	0.184235226864508	0.393596082951864	-0.052421789321599	-0.423298833351954	4.02874311859085	-0.0896183367429218	0.454326923692991	0.515905021994219	0.944712165505198	0.539511245536562	0.937836053891468	17	0.00335928367641189	NZ_CP028101.1	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	F. nucleatum	CRC vs Healthy
I6J55_RS16235	0.268501624544255	-0.0819516969334222	0.679912063766772	0.702817765496455	4.11024802795759	0.147734784686534	0.418902684333046	0.408102953030131	0.94482633554791	0.323392875735827	0.895208809871711	20	0.00214579794308249	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Healthy
I6J55_RS00970	-0.385893979425751	-0.790124970270248	-0.0613308263589714	0.639391502977572	4.24172401684475	0.129444680416827	0.436298077789219	0.480172835544474	0.94483139170641	0.445615719309917	0.91204248319372	9	0.00119868712682539	NZ_CP069563.1		DUF4934 domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS00780	-0.215457061740805	-0.550836180462541	0.102125803639216	0.799241510165428	4.6166169633184	0.152321650294363	0.416266026793378	0.364296162830342	0.94485767493151	0.345648261809666	0.913941914190245	12	0.00150945786340975	NZ_CP069563.1		HlyD family secretion protein	B. fragilis	CRC vs Healthy
I6J55_RS09955	0.0973336358964394	-0.336542162161333	0.516250507998722	0.787718065252995	4.27749175104882	0.157476665722486	0.412895475770107	0.325551266537677	0.944911405170186	0.23784562262336	0.883871029622909	16	0.00244177007316283	NZ_CP069563.1		NADH-quinone oxidoreductase subunit J family protein	B. fragilis	CRC vs Healthy
I6J55_RS18430	-0.496244589699134	-0.850766438018534	-0.207630334408277	0.570218165105755	4.54296275489024	0.10554638026564	0.44391025717008	0.467254904513291	0.944942872885985	0.468362773057396	0.934700333239041	6	0.00121348573332941	NZ_CP069563.1		fimbrillin family protein	B. fragilis	CRC vs Healthy
I6J55_RS15920	-0.262629434942726	-0.687525225193717	0.0903160420448108	0.720693928257329	4.97335044458114	0.138139131250958	0.428514218035846	0.366673540379541	0.944946782467176	0.38982284032733	0.929052785426399	10	0.00108029827479325	NZ_CP069563.1		TIGR04149 family rSAM-modified RiPP	B. fragilis	CRC vs Healthy
I6J55_RS03590	-0.449903897546992	-0.827820896242955	-0.0760245028951276	0.795544590703487	4.34591697520396	0.155720688742012	0.418669872912317	0.390934976908204	0.945131462379964	0.34998937491773	0.902784621738042	7	0.00100630524227317	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Healthy
I6J55_RS07915	0.0830312164807117	-0.42563102129791	0.570395974791891	0.857947708509682	4.27321331091171	0.181852551109916	0.411458334556017	0.324229278284661	0.945193894953231	0.281690494647401	0.880144929820288	18	0.00211620073007445	NZ_CP069563.1		MFS transporter	B. fragilis	CRC vs Healthy
C7Y58_RS03020	-0.269951656968521	-0.577959686604158	0.0955303743026068	0.727298209505103	4.44336880330141	0.143906682785709	0.424108931755093	0.434468346983576	0.94520339165126	0.35579682753916	0.898972889892363	11	0.00171663835446599	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
I6J55_RS14070	-0.144379314524524	-0.536994765076706	0.274982963093102	0.854461458160051	4.6419620818533	0.153507496791062	0.426912295751878	0.421496004504524	0.945253288281325	0.36774462025816	0.907462139867514	14	0.00170183974796197	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Healthy
C7Y58_RS04370	0.256129802000109	0.682369488553645	-0.157837399255182	-0.7724396084623	4.54935970190005	-0.147065470192206	0.423477565150686	0.446324821873084	0.945277976034845	0.332175313976843	0.889608667796078	14	0.00670376874631977	NZ_CP028101.1	pflA	pyruvate formate-lyase-activating protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07640	-0.315190943968036	-0.582071664549827	-0.0185725454944876	0.715099617872652	4.2338919743424	0.149399010129019	0.426282052290021	0.408193655918948	0.945346246948674	0.398742932059403	0.906760331948598	7	0.00136147179836958	NZ_CP028101.1		homoserine kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS10360	0.0540299603301575	0.242279335106033	-0.0906515530929086	-0.731549626626353	5.05531531732893	-0.121243125663632	0.447336804876758	0.562111904601866	0.94537333302272	0.47242663263505	0.927376878052234	14	0.024121728601548	NZ_CP028101.1		TRAP transporter large permease	F. nucleatum	CRC vs Healthy
I6J55_RS06600	1.44737593623456	1.63303461388092	1.26267463994125	-0.564883094457185	3.99712827650781	-0.120627585874626	0.432291667589258	0.425942065228262	0.945391789078315	0.401004513090007	0.919214659008531	35	0.00889396250891431	NZ_CP069563.1		thiamine pyrophosphate-dependent enzyme	B. fragilis	CRC vs Healthy
C7Y58_RS00465	0.325730031748783	0.8027240926301	-0.0534853451143231	-0.772628465234312	4.44715805976371	-0.14805322079861	0.420905087187591	0.445816294556896	0.945401251909619	0.338591015683814	0.869893976196406	16	0.0252760199088613	NZ_CP028101.1		LexA family transcriptional regulator	F. nucleatum	CRC vs Healthy
I6J55_RS11650	-0.442390259652264	-0.829770154161733	-0.144177809490734	0.716493075122763	4.35698368366288	0.142534788175011	0.424909892897011	0.428240480692996	0.9454485363175	0.389298936160789	0.924878843916772	8	0.00100630524227317	NZ_CP069563.1		6-bladed beta-propeller	B. fragilis	CRC vs Healthy
I6J55_RS10405	0.770723646522323	1.15659281645925	0.345461024302502	-0.584250417853097	4.13102334524613	-0.121964380851467	0.432519023746035	0.430381745697147	0.945464759374068	0.406442754034685	0.910417419904783	25	0.00593424120811088	NZ_CP069563.1		DUF5683 domain-containing protein	B. fragilis	CRC vs Healthy
I6J55_RS17530	0.532178294005767	0.90100792172327	0.216952452793568	-0.570842431194208	4.19754456008067	-0.111520143278181	0.437900641869302	0.468107718257259	0.945635678029165	0.435282134623453	0.930770707427039	23	0.00538669276746224	NZ_CP069563.1	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	B. fragilis	CRC vs Healthy
C7Y58_RS00560	0.213797837512953	0.589799317856496	-0.203809568941328	-0.548196320365877	4.20353238747553	-0.117786455655851	0.43452142660127	0.482949458228101	0.94565758268135	0.405559179330551	0.885685936006569	17	0.00273774220324317	NZ_CP028101.1	prmA	50S ribosomal protein L11 methyltransferase	F. nucleatum	CRC vs Healthy
I6J55_RS20460	1.11752097088322	1.48530726285146	0.785137634514477	-0.799691650438763	4.68511078465086	-0.14272556338796	0.431718062603967	0.383740204114878	0.945688671855216	0.344912125460998	0.932454291702005	29	0.0113801284015892	NZ_CP069563.1		TIGR01777 family oxidoreductase	B. fragilis	CRC vs Healthy
I6J55_RS10810	1.30198271317294	1.66297105391121	0.99266061792255	-0.549279987369959	4.56295838115822	-0.104936298721158	0.443732479736453	0.452401585868636	0.945771439150822	0.459496470272176	0.956134682630783	32	0.0639743759168662	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Healthy
I6J55_RS11825	0.0911549978181609	-0.40161684604478	0.634961929171117	0.867894292138815	4.30677016855276	0.176482354005046	0.407689228349794	0.356679410486639	0.945782048456746	0.26007069956105	0.863328640667923	18	0.00196821466503428	NZ_CP069563.1		SpoIID/LytB domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS02960	0.0464685890958316	0.31634289579729	-0.189111075549985	-0.473884822396104	4.41566072326249	-0.0957807241141874	0.452724359612427	0.552659402831201	0.945918586741732	0.491065738109634	0.907481989259601	12	0.00657058128778362	NZ_CP028101.1		YibE/F family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS04730	0.438115054492602	0.621334730409768	0.256026536564158	-0.459840205632898	4.56217297487693	-0.0820187318777802	0.455929487773594	0.565568430514654	0.945920668779973	0.526650832356915	0.945056636614562	18	0.0133335444601195	NZ_CP028101.1		pyridoxal phosphate-dependent aminotransferase	F. nucleatum	CRC vs Healthy
I6J55_RS06545	0.887210746635757	1.25556725258274	0.548555824934769	-0.571798345752634	4.1791340497013	-0.122621037309958	0.436698718809235	0.460696994047361	0.946032659377595	0.411275124602633	0.918821940578051	28	0.00705893530241618	NZ_CP069563.1		ROK family transcriptional regulator	B. fragilis	CRC vs Healthy
I6J55_RS10400	1.11038695911232	1.34485682101214	0.882384715680782	-0.410827506888404	3.99455061307955	-0.0872815816861764	0.456147377442873	0.501322247229601	0.9460395720403	0.546822264087092	0.952939820412926	34	0.0101814412747638	NZ_CP069563.1		ParB/RepB/Spo0J family partition protein	B. fragilis	CRC vs Healthy
