Geneid	rab.all	rab.win.CRC	rab.win.Paired	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS07575	-0.310143243663919	-0.223089298758462	-0.381102676918158	-0.227563179735865	4.46972972211263	-0.0420686405248636	0.480176211719114	0.700335907699603	0.993601903394407	0.692289447952736	0.992029898391912	8	0.00451667077207508	NZ_CP028101.1	radC	RadC family protein	F. nucleatum	CRC vs Paired
C7Y58_RS09865	-0.606718147135313	-0.721648402417244	-0.452757944639007	0.361100420775448	4.26076816795527	0.0721536161666696	0.462740385116556	0.614955759802182	0.993605347192653	0.574974063207899	0.984192735099362	8	0.000923536515695864	NZ_CP028101.1		YraN family protein	F. nucleatum	CRC vs Paired
I6J55_RS12560	-0.0126319164567832	-0.235066416647942	0.182516499352575	0.35441627938645	4.3404498978474	0.0649275913560645	0.467548077358993	0.624697534219269	0.99360963626494	0.612207383382456	0.993549844659445	16	0.00150074683800578	NZ_CP069563.1		GntR family transcriptional regulator	B. fragilis	CRC vs Paired
C7Y58_RS04010	-0.103088446017793	0.215304782476008	-0.34758435680058	-0.63412131093534	4.582820496786	-0.11942435557	0.439503205949439	0.480751697656147	0.993612804779728	0.459561956645579	0.975456406292848	13	0.00718626851275844	NZ_CP028101.1		cytochrome c biogenesis CcdA family protein	F. nucleatum	CRC vs Paired
C7Y58_RS08750	0.253994225536555	0.716646581097676	-0.0371985176934988	-0.964911349035276	5.11416322554279	-0.15971328060892	0.418902684333046	0.44044167885521	0.993619710865088	0.309012517612296	0.955083696055391	16	0.0271000246324505	NZ_CP028101.1		DUF6612 family protein	F. nucleatum	CRC vs Paired
C7Y58_RS05775	-0.339818422372126	-0.218273139206981	-0.445081218803705	-0.109482292584306	4.54162249125785	-0.0234031311324583	0.486583900860258	0.743466351130749	0.993620412507174	0.682898979314313	0.988091775022768	7	0.00425692612703562	NZ_CP028101.1		glycosyltransferase family 2 protein	F. nucleatum	CRC vs Paired
I6J55_RS12670	1.7910712959048	2.10625218307913	1.4743855249655	-0.488153064966919	3.85339819940479	-0.0997873199209656	0.442931518594196	0.456047819428196	0.993629723771252	0.410665426895896	0.986439850218068	39	0.0148054447672493	NZ_CP069563.1		ABC transporter ATP-binding protein	B. fragilis	CRC vs Paired
C7Y58_RS02810	1.59803639569964	1.98813252909459	1.31847098186304	-0.657973308530208	4.41881525525094	-0.1311890306582	0.428285257389669	0.472000968556625	0.993635497933116	0.347101131274754	0.985692694926668	35	0.0280379914062041	NZ_CP028101.1		valine--tRNA ligase	F. nucleatum	CRC vs Paired
I6J55_RS00265	-0.215678540560473	-0.373362235153964	0.0371059599848849	0.481503732537031	4.1278985575901	0.0987595391820671	0.447115385330778	0.556225594541897	0.993636467364935	0.465044464212924	0.991014454113677	14	0.00152960735412127	NZ_CP069563.1		response regulator transcription factor	B. fragilis	CRC vs Paired
C7Y58_RS10490	-0.473617869924565	-0.595409117304408	-0.29390698431096	0.389218783044006	4.42476534454592	0.0788677120289328	0.458333333894568	0.560065501929813	0.993643476103883	0.554182828155522	0.986313522455887	6	0.00113999038656208	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Paired
I6J55_RS16995	-0.177377652993862	-0.0393026478380554	-0.355099800887728	-0.253256759737905	4.48556354806773	-0.0482256583095414	0.474358974702856	0.680146441979743	0.993649662325189	0.659101168029447	0.986557081587685	12	0.00344883167580174	NZ_CP069563.1		HAD family hydrolase	B. fragilis	CRC vs Paired
I6J55_RS02070	-0.106603314587549	-0.333438558894383	0.11816188843579	0.47529310024809	4.5203105522483	0.0896592733478437	0.448317308391087	0.547681307009462	0.993654949297623	0.531137215631943	0.994752430954191	16	0.00167390993469875	NZ_CP069563.1		ferredoxin domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS02135	-0.415937213040645	-0.646294695495638	-0.2268241094071	0.423981003311191	4.60733848612206	0.0876964798410334	0.455346416300449	0.559550723128622	0.993656918419698	0.594550068368179	0.990616254549586	10	0.00095239703181136	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS00825	1.03208527634563	1.33501327928171	0.74422967901984	-0.423624206378089	4.12159076164695	-0.0857622694230294	0.447516026350878	0.434111478499904	0.99365929024472	0.45255724962591	0.988619798514546	29	0.00650804638404429	NZ_CP069563.1	uvrB	excinuclease ABC subunit UvrB	B. fragilis	CRC vs Paired
I6J55_RS01130	1.11810901559936	1.36146406840394	0.72989222906457	-0.764305408779341	4.51297981403834	-0.149508921142504	0.42868589840961	0.380840454880987	0.993661651570873	0.329544848026905	0.987129159243548	29	0.0195674299263061	NZ_CP069563.1		winged helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS07485	0.407999510443542	0.121546850334074	0.791926400737928	0.354620906029517	4.54165274631367	0.0683034674170041	0.462740385116556	0.546783552208493	0.993670872261506	0.515714097070961	0.99345575281764	23	0.00411262354645814	NZ_CP069563.1		glucosaminidase domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS08090	-0.394039619372362	-0.507057332155497	-0.272993737229958	0.181582507206658	4.18980102474078	0.0410297641945796	0.477372847719942	0.659863487523175	0.993674733422755	0.649020619558838	0.989515710263079	10	0.00209238741837344	NZ_CP028101.1		DHH family phosphoesterase	F. nucleatum	CRC vs Paired
C7Y58_RS09560	-0.709559952392111	-0.994490219930336	-0.327391037907944	0.668964613368765	4.44029022394654	0.12652381725949	0.429315179177853	0.451477012728755	0.99369922810924	0.3980716881965	0.978108977274815	6	0.000663791870656402	NZ_CP028101.1		phosphatidate cytidylyltransferase	F. nucleatum	CRC vs Paired
I6J55_RS18650	-0.243933021548677	-0.441636605707329	0.023711201850297	0.521946520638731	4.5605535836146	0.0947086944443924	0.446714744310681	0.485942844052528	0.993701852631958	0.489605284158837	0.993342237432627	14	0.00111112987044659	NZ_CP069563.1		AraC family transcriptional regulator	B. fragilis	CRC vs Paired
C7Y58_RS08540	-0.709600278312497	-1.07056582154039	-0.26327803301588	0.96378262924758	4.54439898583242	0.176260035541223	0.412660257615291	0.32613443032328	0.993709483732464	0.294813773427253	0.968312484147654	5	0.000634931354540906	NZ_CP028101.1		RNA 2'-phosphotransferase	F. nucleatum	CRC vs Paired
I6J55_RS18470	0.0743158352068214	-0.240517939695076	0.404847944080264	0.657177671138331	4.43288071967667	0.126591117473949	0.432291667589258	0.39857131507639	0.993710540541888	0.397699902791347	0.98793684247982	16	0.00314579625658904	NZ_CP069563.1		homocysteine S-methyltransferase family protein	B. fragilis	CRC vs Paired
I6J55_RS09180	-0.139032487025761	-0.371424347500636	0.0716132053201992	0.555568617953204	4.54647945041171	0.105294089967395	0.444933921449862	0.525098611381188	0.993710572072355	0.543266945028257	0.991909072478475	14	0.00176049148304524	NZ_CP069563.1		3'-5' exonuclease	B. fragilis	CRC vs Paired
I6J55_RS01210	-0.0595507942781932	-0.454314156754882	0.223253058284679	0.589651453761251	4.62342707779355	0.114275622467106	0.438301282889331	0.452543133284012	0.993728303176402	0.445135536713276	0.986673967805164	14	0.00215010845060443	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS19735	1.0740975917158	1.45899676088261	0.754024032000857	-0.617863498738155	4.3768362960325	-0.108832400486358	0.441907052069742	0.468294795594411	0.993729887639307	0.433405401614439	0.986068264678023	30	0.0130738138003196	NZ_CP069563.1	fsa	fructose-6-phosphate aldolase	B. fragilis	CRC vs Paired
I6J55_RS02765	-0.677290679737445	-1.04670911621633	-0.30067689434983	0.572655693949934	4.48154177328888	0.111734398773329	0.442531038023071	0.444011906783017	0.993734727274224	0.418323202070302	0.977531319863859	6	0.000764803677060637	NZ_CP069563.1		aminotransferase class IV family protein	B. fragilis	CRC vs Paired
C7Y58_RS05475	0.0939604157124307	0.169714103682169	0.024940660459845	-0.17923559479643	4.49232293404586	-0.0337143816478885	0.479567307966075	0.71554369937418	0.99373665537054	0.664372143514914	0.992495060314768	17	0.00603184786813861	NZ_CP028101.1		RNA polymerase sigma factor	F. nucleatum	CRC vs Paired
I6J55_RS14055	-0.374721583657596	-0.631544912055308	-0.17795819594475	0.569307830825178	4.36123229517434	0.109905299809597	0.446314103290586	0.539089853977738	0.993737001661562	0.501239042755254	0.984093627375196	12	0.00113999038656208	NZ_CP069563.1		RNA polymerase sigma-70 factor	B. fragilis	CRC vs Paired
C7Y58_RS07470	0.302182166556617	0.690554426838664	0.0263876538885546	-0.611188457066454	4.49980828859379	-0.115818684029128	0.438125751740916	0.477434522417409	0.993737454832697	0.415900743125698	0.979395601467628	18	0.011616357736487	NZ_CP028101.1		uracil-xanthine permease family protein	F. nucleatum	CRC vs Paired
I6J55_RS17115	-0.458956688666039	-0.905215221746039	-0.0859343097863272	0.691401957809155	4.92798014444926	0.118364428125387	0.440929115738606	0.440460015107154	0.993737479882138	0.440299627526663	0.988122941415465	8	0.00704196593218096	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS03180	-0.0826036617717509	-0.278791757253514	0.168165493552197	0.630278118398326	4.27319497195724	0.119429173700627	0.430917101461913	0.490812016286969	0.993739459226353	0.459922467929446	0.982335744171064	17	0.00141416528965929	NZ_CP069563.1	pyrI	aspartate carbamoyltransferase regulatory subunit	B. fragilis	CRC vs Paired
I6J55_RS06855	-0.376163258988998	-0.649329973116332	-0.146109434016342	0.489750738654783	4.21057814302493	0.102482076734685	0.448538246590245	0.575652234610973	0.993740933987983	0.55332074866265	0.990242277605048	14	0.00088024574152262	NZ_CP069563.1		transporter substrate-binding domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS13920	-0.426364241852328	-0.603039141186137	-0.249277538259459	0.2448567182765	4.60585104373128	0.0488735212786146	0.474759615723096	0.584066672992592	0.99375495972846	0.597468511900681	0.996361491612483	9	0.000721512902887394	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
C7Y58_RS08690	-0.361343564847893	-0.616847175924063	-0.036032529650833	0.61496725646699	4.37950500320798	0.120077888415112	0.437500000849276	0.51410077005713	0.993762670553826	0.447222705714063	0.985556698751924	11	0.00119771141879307	NZ_CP028101.1	nadD	nicotinate (nicotinamide) nucleotide adenylyltransferase	F. nucleatum	CRC vs Paired
C7Y58_RS07165	-0.0413427371917701	0.318439802472076	-0.348436503610883	-0.612922096014849	4.3865456577039	-0.12803137149184	0.430288462489416	0.52745063489888	0.993775967761081	0.443521833285304	0.961312724935849	13	0.00428578664315112	NZ_CP028101.1		TolC family protein	F. nucleatum	CRC vs Paired
I6J55_RS14255	0.166213018268841	0.0760919280190775	0.23151825134583	0.305541052068779	4.42378246993542	0.0622183718164357	0.465544872257946	0.565549267531743	0.993776128951768	0.594117482001205	0.993373000068154	18	0.0023521320634129	NZ_CP069563.1		endonuclease/exonuclease/phosphatase family protein	B. fragilis	CRC vs Paired
C7Y58_RS04965	-0.623474043769121	-0.902758230623927	-0.346255342388753	0.743858714380659	4.59849454167635	0.14697709350526	0.427083334329868	0.404995099848195	0.993784817464207	0.404508045994989	0.993461760320521	5	0.000707082644829646	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS05845	-0.242198959171159	0.00579153686607992	-0.440684305930023	-0.106868647464721	4.50644681432101	-0.0205204171635879	0.490384615513279	0.729377440127967	0.9937880819877	0.676611000240382	0.98921341254773	8	0.00313136599853129	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
I6J55_RS05735	0.918856532659733	0.500064577155108	1.28175955844083	0.910074164756953	4.4484101052649	0.173280361152527	0.413862180674609	0.364347943740985	0.993791506230903	0.306580972567688	0.993858697480391	29	0.00548349806194419	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Paired
C7Y58_RS05020	0.338831959246806	0.490124770578007	0.186521401587488	-0.320303481501437	4.38113394928423	-0.0611387472038538	0.465945513278152	0.675798157531248	0.993796362655185	0.625170554796494	0.980310931493803	18	0.0077779090931261	NZ_CP028101.1		polysaccharide deacetylase family protein	F. nucleatum	CRC vs Paired
I6J55_RS20865	-0.332807905397628	-0.647970990933909	-0.00685404661798206	0.603025630190164	4.83184403648907	0.116928770041532	0.442130557451951	0.441779826416086	0.993798502291595	0.426409574087919	0.994165043921103	12	0.00103897858015785	NZ_CP069563.1		PP2C family protein-serine/threonine phosphatase	B. fragilis	CRC vs Paired
I6J55_RS12045	0.706169854384385	0.491682100072417	1.0212266844747	0.633376588578033	4.28857099749396	0.135305829372028	0.432118543174999	0.535032132578507	0.993817326151414	0.414538793108165	0.986482851925886	26	0.00379515786918769	NZ_CP069563.1		MgtC/SapB family protein	B. fragilis	CRC vs Paired
I6J55_RS14390	-0.570380032639184	-0.864602386365768	-0.300296216097955	0.486869097071924	4.45836767364213	0.0927227568930329	0.45214257173085	0.554321425806137	0.993817631318983	0.513413553076284	0.98403322740911	7	0.00129872322519731	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS18980	-0.542382442162394	-0.741717800591107	-0.296981744772583	0.426103526261654	4.71173664945759	0.0772752748579897	0.4585502608702	0.532064419456465	0.993824963592409	0.548797990597505	0.994960917881724	8	0.000750373419002889	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS02675	0.456612217918901	0.702851292497169	0.185797794739877	-0.420659359142491	4.3245688527	-0.0892383008521317	0.449339207732583	0.538684839552332	0.993826925293287	0.49422935676055	0.985064972356356	23	0.00761917625449088	NZ_CP069563.1		xylulokinase	B. fragilis	CRC vs Paired
I6J55_RS09255	-0.596101311791275	-0.850093712110118	-0.337784137601757	0.486492751916125	4.26775230826189	0.10593522838647	0.447336804876758	0.559651951632005	0.993832205306733	0.479927643564795	0.986529365473948	8	0.000966827289869107	NZ_CP069563.1		DUF5687 family protein	B. fragilis	CRC vs Paired
I6J55_RS03380	-0.168104029887981	-0.0542731224017059	-0.320180688600789	-0.51294965256094	4.4585917420343	-0.10296053935586	0.449919872471537	0.469054985342587	0.993839407544773	0.483956020970982	0.975142866733774	16	0.00613285967454285	NZ_CP069563.1		MFS transporter	B. fragilis	CRC vs Paired
C7Y58_RS01100	0.839837183416604	1.17807953149652	0.60196223227708	-0.686047237004932	4.61084401257304	-0.125004167587704	0.436698718809235	0.531243287552643	0.993840137495314	0.418219443023833	0.979629669063036	27	0.0216020963124486	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
C7Y58_RS09215	-0.442112791587599	-0.669845642994216	-0.191666199962477	0.46894172934879	4.33241269300084	0.096419694841874	0.445334402021004	0.528358377568974	0.993853612543448	0.506716762522582	0.98798074651633	7	0.00189036380556497	NZ_CP028101.1		lipopolysaccharide core heptose(II) kinase RfaY	F. nucleatum	CRC vs Paired
I6J55_RS00120	0.0205457837556366	-0.440015122558999	0.419559990140606	0.799849239637522	4.57542252761343	0.152570150444943	0.417467949852827	0.385011875681122	0.993873717674153	0.333914250350086	0.990499014291527	18	0.00282833057931858	NZ_CP069563.1		polysaccharide biosynthesis/export family protein	B. fragilis	CRC vs Paired
C7Y58_RS04230	-0.341857199449916	-0.715438485612689	-0.0472506149379237	0.741222010645391	4.91276376035825	0.134729360061931	0.432919504317075	0.385675397874443	0.993882132867659	0.40945034928111	0.990986697859922	11	0.00122657193490857	NZ_CP028101.1		DUF4241 domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS19045	-0.319847199812453	-0.658404430049129	0.04941108749225	0.693961933887023	4.43614122223072	0.136441529308966	0.429715659748862	0.385028805467704	0.993891189424625	0.35887660455183	0.987810893822921	12	0.0013564442574283	NZ_CP069563.1		flavodoxin family protein	B. fragilis	CRC vs Paired
C7Y58_RS01270	-0.376678743748248	-0.637090670983492	-0.137757680310095	0.542496567093721	4.57465832539707	0.112929214494843	0.446714744310681	0.498919520361624	0.993902139939298	0.496214416364654	0.990012533311486	8	0.00227998077312416	NZ_CP028101.1	thiF	sulfur carrier protein ThiS adenylyltransferase ThiF	F. nucleatum	CRC vs Paired
I6J55_RS10945	-0.211718392231254	-0.550056094125885	0.201485015650736	0.672135806330135	4.47760548880332	0.133154004220613	0.434120946030216	0.490419769757979	0.993906388202034	0.411943574129701	0.98820446103918	15	0.00112556012850433	NZ_CP069563.1		FecR family protein	B. fragilis	CRC vs Paired
C7Y58_RS07800	0.0438251255613809	0.272750858276982	-0.198227993266262	-0.442967556178457	4.5696710782939	-0.0784567699889769	0.458950741441429	0.623134227505799	0.993918545678984	0.557939717657358	0.988057473304829	12	0.0107794027691377	NZ_CP028101.1		putative DNA modification/repair radical SAM protein	F. nucleatum	CRC vs Paired
C7Y58_RS02960	0.0598009057232467	0.339877712830009	-0.278671766599163	-0.583965882529467	4.44338882628991	-0.120046521575908	0.443509616150007	0.52182366370151	0.99393545015969	0.449021314437726	0.973662996630971	13	0.00643589509375555	NZ_CP028101.1		YibE/F family protein	F. nucleatum	CRC vs Paired
C7Y58_RS03500	0.463297366361667	0.78767412538558	0.145546593812696	-0.683704119352315	5.02882287821917	-0.121422370034336	0.441730076880833	0.497376808735595	0.99393996485663	0.421741033555513	0.970429312210505	19	0.0162917613471973	NZ_CP028101.1	kce	3-keto-5-aminohexanoate cleavage enzyme	F. nucleatum	CRC vs Paired
I6J55_RS01690	2.14230189276936	2.25299809574629	1.99387110522563	-0.490704364127216	3.87400555311561	-0.110472802007933	0.434695513709192	0.383456798530054	0.993948036617265	0.405554667213973	0.996097965519315	43	0.0143292462513436	NZ_CP069563.1		putative transporter	B. fragilis	CRC vs Paired
I6J55_RS16435	0.609196589232249	0.256325296880787	0.986822871612477	0.556417363281294	4.28672339850901	0.115548736957	0.438301282889331	0.474608077033809	0.993949558150076	0.433734933312675	0.989739025357617	28	0.00357870399832147	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
C7Y58_RS09165	0.154726611707231	0.61225552188823	-0.25435517425726	-0.833996299448237	4.84793829022204	-0.147192845917	0.422275642091034	0.403141206119518	0.993950002577436	0.324879317130966	0.956505268474648	16	0.0107072514788489	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Paired
C7Y58_RS06645	-0.390882307299075	-0.569889088152094	-0.174026765420783	0.377260948587868	4.38962464380639	0.0756848495068489	0.463942308177141	0.610660331573735	0.993967392932431	0.60248981714141	0.990518674979758	12	0.0013275837413128	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Paired
I6J55_RS13405	-0.45061324841479	-0.750425094818485	-0.108942521117776	0.702329561508067	4.1910313472668	0.146034663152493	0.427083334329868	0.458383963229525	0.99397102005366	0.397668860972518	0.969873494645295	10	0.000909106257638116	NZ_CP069563.1		flavin reductase family protein	B. fragilis	CRC vs Paired
I6J55_RS20190	-0.373069875392946	-0.590455892525843	-0.158724765188506	0.498499232617585	4.48484959030929	0.0959114609390436	0.45054064944611	0.557274633773255	0.993977455075577	0.514785269889007	0.991839427398008	11	0.000808094451233881	NZ_CP069563.1		BF3164 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS20790	0.684868122884104	0.845098967591755	0.491552581653754	-0.423014556405776	4.41601501126707	-0.0783650451963577	0.458950741441429	0.607365847995347	0.993985780688963	0.569251480306299	0.986633396492414	25	0.0126841968327604	NZ_CP069563.1		DUF3352 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS03040	0.114744955760353	-0.131467732058737	0.432306210492896	0.578478448393986	4.87277926225269	0.108800998531768	0.44511218023032	0.522052298628798	0.993990769803833	0.52491590466111	0.992390836263459	19	0.0040981932884004	NZ_CP028101.1		tetratricopeptide repeat protein	F. nucleatum	CRC vs Paired
I6J55_RS10515	0.0437015444454785	-0.0764281646582585	0.1184887444196	0.228067485990045	4.38202401729621	0.0422723829072969	0.476972367148636	0.626353895820912	0.99399463512632	0.634291550210598	0.99016500092768	15	0.00239542283758615	NZ_CP069563.1	aroB	3-dehydroquinate synthase	B. fragilis	CRC vs Paired
I6J55_RS14010	-0.40500573342428	-0.683477311840459	-0.123472965183688	0.572851144276282	4.38283495901797	0.110716321365588	0.441907052069742	0.510647822705133	0.993994884969602	0.468986666502135	0.988127795023279	10	0.00152960735412127	NZ_CP069563.1		YifB family Mg chelatase-like AAA ATPase	B. fragilis	CRC vs Paired
I6J55_RS01145	0.164714559656568	-0.193557311251184	0.51771288417828	0.573812376157028	4.39364353661851	0.115904422086343	0.444132960307586	0.548631991029663	0.993996480219684	0.467788801369709	0.986872704261872	20	0.00594526631979212	NZ_CP069563.1	nhaA	Na+/H+ antiporter NhaA	B. fragilis	CRC vs Paired
I6J55_RS02510	-0.244998603352922	-0.619800309341343	0.10531400375603	0.736428405692816	4.55480753522616	0.135169822329142	0.43149038554931	0.449528716547197	0.99400134214616	0.413821711758314	0.987664537785072	13	0.0027417490309721	NZ_CP069563.1		DUF4738 domain-containing protein	B. fragilis	CRC vs Paired
